NIS_6_4_b.p3d	nis6-4_03	Um, ne-nereaguje, ale je stabilní...
NIS_6_4_b.p3d	nis6-4_04	Máme jiný problémy...
NIS_6_4_b.p3d	nis6-4_05	Prostě se... objevilo.
NIS_6_4_b.p3d	nis6-4_06	Tak co teď?
NIS_7_1.p3d	nis7-1_01	Mercere.
NIS_7_1.p3d	nis7-1_02	Kdo je tam?
NIS_7_1.p3d	nis7-1_03	Na tom nezáleží. To, co vím, budeš chtít slyšet.
NIS_7_1.p3d	nis7-1_04	Před čtyřiceti lety vtrhl BLACKWATCH do Hope v Idahu, aby zahájil projekt RED LIGHT.
NIS_7_1.p3d	nis7-1_05	Roky zkoumali ten virus na zvířatech. Chtěli vidět, co udělá lidem.
NIS_7_1.p3d	nis7-1_08	Zpočátku se nic nedělo. Polevili v ostražitosti. Pak se to náhle probudilo, nakazilo město a přemohlo obyvatele. Dokonalého hostitele našel v Elizabeth Greenové.
NIS_7_1.p3d	nis7-1_14	GENTEK pracoval na vzorku viru z Hope. Nazvali ho BLACKLIGHT. Cílem bylo vytvořit verzi, která dokáže kopírovat a kombinovat genetické znaky -- přepisovat živé tvory.
NIS_7_1.p3d	nis7-1_15	Zní ti to povědomě?
NIS_7_1.p3d	nis7-1_16	Mělo by. Nejsi člověk. Jsi virus BLACKLIGHT.
NIS_7_1.p3d	nis7-1_18	Ale žiješ. BLACKWATCH proti tobě chystá nasadit zbraň z letadel...
NIS_7_1.p3d	nis7-1_19	Dostaň se k tankovací stanici na střeše budovy Highlines. Najdeš tam, co potřebuješ.
NIS_7_3_a.p3d	nis7-3_01	Zaměřte tank.
NIS_7_3_a.p3d	nis7-3_02	Je zneškodněný. Znáte postup. Chci ho v úložné jednotce už před deseti minutami. Přiveďte Ptáka -- převážíme ho k Řediteli. HNED!
NIS_7_3_b.p3d	nis7-3_03	Ahoj, šéfe.
NIS_7_3_b.p3d	nis7-3_05	To je pěkná hloupost.
NIS_7_3_b.p3d	nis7-3_07	Víš, kdo jsem, a víš, co dělám.
NIS_7_3_b.p3d	nis7-3_15	Vždycky jsi byl tak chytrý. Byl jsi ochotný prozradit všechna naše tajemství.
NIS_7_3_b.p3d	nis7-3_17	Tak jsi mě nakazil ty?
NIS_7_3_b.p3d	nis7-3_18	Ne. Ne. Zbláznil ses?
NIS_7_3_b.p3d	nis7-3_19	Ale vždycky jsi myslel netradičně: plány v plánech.
NIS_7_3_b.p3d	nis7-3_20	Polož tu lahvičku a ustup!
NIS_7_3_b.p3d	nis7-3_27	Alex Mercer zemřel. Zemřel s hrozbou, že na obyvatele New Yorku vypustí nejsmrtelnější virus v historii.
NIS_7_3_b.p3d	nis7-3_28	Zemřel jsi na Penn Station. Ale virus si našel cestu do tvého krevního oběhu.
NIS_7_3_b.p3d	nis7-3_29	A tady jsi, doplňuješ si mezery.
NIS_7_3_b.p3d	nis7-3_31	My jsme se to snažili pochopit -- ty jsi to celé chtěl jenom zničit.
NIS_7_3_b.p3d	nis7-3_32	Ale kvůli tomuhle jsi tu nepřišel, že ne? Chceš vědět, co se stalo v Hope v Idahu. Chceš... pravdu.
NIS_7_3_b.p3d	nis7-3_34	Já znám... to tajemství.
NIS_7_3_b.p3d	nis7-3_35	Poslyš, už mi nemůžeš žádným způsobem ublížit.
NIS_9_1.p3d	nis9-1_01	JAKÁ JE SITUACE?
NIS_9_1.p3d	nis9-1_03	NEVYDAL JSEM TAKOVÝ ROZKAZ! SPOJTE MĚ S RA...
NIS_9_1.p3d	nis9-1_05	PŘESOUVÁM VELENÍ BLACKWATCH NA REAGAN A ODVÁŽÍM HO NA MOŘE! NAJDĚTE TAGGARTA! PŘIVEĎTE HO KE MNĚ!
NIS_9_1.p3d	nis9-1_07	MÁM PRO VÁS JEN ČTYŘI HODINY! POTOM -- TO UŽ NEBUDE V MÉ MOCI!
NIS_9_1.p3d	nis9-1_04	NASTUPTE NA PALUBU, PANE!
NIS_9_1.p3d	nis9-1_06	PANE!
NIS_9_1.p3d	nis9-1_02	PLUKOVNÍK TAGGART NAŘÍDIL VŠEOBECNÝ ÚSTUP!
