NIS_0_1_FMV.p3d	fmv0-1_700	Čisto.
woi/woi_node_035.p3d	woi035_004	1. 1. 89 přesunuta do zařízení Genteku v centru města, ke studiu v rámci projektu BLACKLIGHT.
woi/woi_node_036.p3d	woi036_001	BLACKWATCH lže. Z Hope si odvezli víc než jen Elizabeth Greenovou.
woi/woi_node_036.p3d	woi036_002	Pamatuješ si její rentgeny pánve?
woi/woi_node_036.p3d	woi036_003	Ne.
woi/woi_node_036.p3d	woi036_004	Její kyčelní kosti ukazovaly na těhotenství.
woi/woi_node_036.p3d	woi036_005	V její dokumentaci není o těhotenství žádný záznam. Kdo by měl moc něco takového utajit?
woi/woi_node_037.p3d	woi037_001	Pane, neoficiálně -- kdo sakra jsou ti chlapi z BLACKWATCH?
woi/woi_node_037.p3d	woi037_002	Stačí vám vědět, že se budete řídit jejich pokyny.
woi/woi_node_037.p3d	woi037_003	Jsem mariňák, pane. Udělám, co bude třeba, ale neoficiálně -- s čím to tu sakra máme co do činění?
woi/woi_node_037.p3d	woi037_004	Existují dva druhy válek, do kterých se Amerika nechce dostat, majore. Jedna je jaderná a druhá je ta, kterou vedeme právě teď a tady.
woi/woi_node_038.p3d	woi038_001	KDYŽ LOVÍME, ZABÍJÍME.
woi/woi_node_038.p3d	woi038_002	NIKDO NENÍ V BEZPEČÍ. NIC NENÍ POSVÁTNÉ. JSME BLACKWATCH. JSME POSLEDNÍ LINIE OBRANY.
woi/woi_node_038.p3d	woi038_003	SPÁLÍME I VLASTNÍ LIDI, ABYCHOM UDRŽELI RUDOU LINII. JE TO POSLEDNÍ LINIE, KTERÁ KDY BUDE DRŽET.
woi/woi_node_039.p3d	woi039_001	Nech si ty kecy, desátníku, dostaň ji do vozidla. Ty! Srazíme se ve 22:00 v Bryant Parku!
woi/woi_node_039.p3d	woi039_002	ROZKAZ!
woi/woi_node_039.p3d	woi039_003	Mějte oči na stopkách. Volně pobíhá Běžec.
woi/woi_node_039.p3d	woi039_004	Pohyb, pohyb!
woi/woi_node_040.p3d	woi040_001	První všeobecný rozkaz!
woi/woi_node_040.p3d	woi040_002	V případě pochybností střílet na zabití!
woi/woi_node_040.p3d	woi040_003	Druhý!
woi/woi_node_040.p3d	woi040_004	Bez povolení žádný průchod!
woi/woi_node_040.p3d	woi040_005	Třetí!
woi/woi_node_040.p3d	woi040_006	Přes Rudou linii nic nepřejde, pane!
woi/woi_node_041.p3d	woi041_001	*zápasí* Zasraný pochodující hajzlové.
woi/woi_node_041.p3d	woi041_002	*smích* Tou hubou líbáš svou matku?
woi/woi_node_041.p3d	woi041_003	*do headsetu* Rozumím, Christopher street 2215. Byt 15 A. Mám to. Nastupovat, máte kontrolní bod. Pohyb!
woi/woi_node_042.p3d	woi042_001	Pokračujte.
woi/woi_node_042.p3d	woi042_002	Subjekt vykazuje příznaky primární infekce.
woi/woi_node_042.p3d	woi042_003	Máme potvrzení z detekčních stanic po celém ostrově. Kmen, který přenáší, je neznámý.
woi/woi_node_042.p3d	woi042_004	O jakém šíření se tu bavíme?
woi/woi_node_042.p3d	woi042_005	Naštěstí se zdá, že nedokáže překonat vodní plochy. Uzavřeli jsme výjezdy z ostrova. Tady to můžeme zastavit.
woi/woi_node_043.p3d	woi043_001	Máme potvrzeno agens ve dvou vzorkovacích stanicích.
woi/woi_node_043.p3d	woi043_002	To je... varianta DX-1118. Zatím neurčená.
woi/woi_node_043.p3d	woi043_003	Za deset až patnáct hodin lze očekávat propuknutí nákazy. Je nezbytné, aby zásahové týmy byly na místě do několika minut od prvního potvrzení.
woi/woi_node_043.p3d	woi043_004	Jsme tu, abychom zajistili, že se to, co se stalo v roce 1969, už nikdy nebude opakovat. Všichni znáte svou povinnost. Ať to stojí, co to stojí.
woi/woi_node_044.p3d	woi044_001	Plukovník Taggart vydal rozkaz k uzavření ostrova. Přišlo to shora -- starý pán je tu osobně a velí sám.
woi/woi_node_044.p3d	woi044_002	ROZKAZ!
woi/woi_node_044.p3d	woi044_003	Potřebuju muže s ledem v žilách. Přes Rudou linii nic nepřejde.
woi/woi_node_045.p3d	woi045_001	Rudá linie je vytyčena.
woi/woi_node_045.p3d	woi045_001b	Nikdo se nedostane na ostrov ani z něj bez povolení velení BLACKWATCH.
woi/woi_node_045.p3d	woi045_002	ROZKAZ!
woi/woi_node_045.p3d	woi045_003	Pánové. Na tuhle chvíli jsme se připravovali čtyřicet let. Neselžeme.
woi/woi_node_046.p3d	woi046_001	Chci clonu mužů a obrněné techniky, jakmile přijde rozkaz.
woi/woi_node_046.p3d	woi046_002	Přelety nad řekami jsou připraveny odstřelovat civilisty, kteří se pokusí přeplavat. Mosty jsou zaminované a zablokované technikou.
woi/woi_node_046.p3d	woi046_003	Jakmile budeme připraveni, nic neschváleného se na ostrov nedostane ani z něj.
woi/woi_node_047.p3d	woi047_001	Hlaste se, Six One!
woi/woi_node_047.p3d	woi047_002	Jsme pod těžkým útokem, Ten One. Ztratili jsme 30-40 % obranných sil na stadionu.
woi/woi_node_047.p3d	woi047_003	Držte pozici!
woi/woi_node_047.p3d	woi047_004	Rozkaz!
woi/woi_node_047.p3d	woi047_005	Six One! Six One!
woi/woi_node_047.p3d	woi047_006	Spojte se s velením. Řekněte jim, že stadion je ztracen.
woi/woi_node_048.p3d	woi048_001	Pane. Tým Wisemen je na místě a připraven k lovu.
woi/woi_node_048.p3d	woi048_002	Dobře. Pošlete tam kapitána.
woi/woi_node_048.p3d	woi048_003	Pane... je pravda, že posledního Běžce dostal sám?
woi/woi_node_048.p3d	woi048_004	Nedostal. Zabil.
woi/woi_node_049.p3d	woi049_001	Pane, máme na spojení U.S.S. Reagan.
woi/woi_node_049.p3d	woi049_002	Tady velení Palace. Jaký je váš stav, Citadel?
woi/woi_node_049.p3d	woi049_003	Tady velení Citadel. Všechny posádky hlásí připravenost. Letouny natankovány a připraveny k přeletu kontrolní zóny.
woi/woi_node_049.p3d	woi049_004	Čekejte na rozkazy, CITADEL.
woi/woi_node_050.p3d	woi050_001	Nákladní čluny budou přisunuty jako dočasné úložiště mrtvých.
woi/woi_node_050.p3d	woi050_002	Na těchto molech bude udržována přísná ostraha. Jde o oblasti s přísným zákazem vstupu pro kohokoli mimo tuto skupinu.
woi/woi_node_050.p3d	woi050_003	Jakmile bude člun plný, obsah bude spálen. Pokud tato nemoc proběhne celým svým průběhem, počítejte s víc než čtyřmi tisíci čluny.
woi/woi_node_051.p3d	woi051_001	Pane. Jak dlouho ještě musíme snášet ty amatéry?
woi/woi_node_051.p3d	woi051_002	Jelikož tvůj mozek nechápe, proč tu jsou mariňáci, vysvětlím ti to natvrdo.
woi/woi_node_051.p3d	woi051_003	Stařík je sem přivedl ze dvou důvodů: jsou to úderné jednotky, jdou napřed, berou na sebe ztráty, označí nepřítele a my po nich uklidíme.
woi/woi_node_051.p3d	woi051_004	Pane.
woi/woi_node_051.p3d	woi051_005	Za druhé, jsou veřejnou tváří téhle okupace. Až město lehne popelem, padne to na ně.
woi/woi_node_053.p3d	woi053_001	Pane, dostaneme tohle z bryndy?
woi/woi_node_053.p3d	woi053_002	Je mi u prdele, jestli je to Hope, Two Bluff, New York nebo zasraný DC. Vypálíme tu nákazu, dokud s ní nebude konec. Za každou cenu.
woi/woi_node_053.p3d	woi053_003	Pane!
woi/woi_node_053.p3d	woi053_004	New York není nic proti té druhé možnosti. Prostě to spalte, sakra to spalte. Vypalte to všechno, dokud to nebude čisté.
woi/woi_node_055.p3d	woi055_001	Tak zajedu za to letadlo, jak se snaží doplazit přes Hudson.
woi/woi_node_055.p3d	woi055_002	Jo?
woi/woi_node_055.p3d	woi055_003	A ono kýve křídly, jako - nestřílej! Měl jsem zaměřeno na míli daleko.
woi/woi_node_055.p3d	woi055_004	Bum.
woi/woi_node_057.p3d	woi057_001	Dejte mi hrubý odhad ztrát mariňáků.
woi/woi_node_057.p3d	woi057_002	Přibližně 1000 až 2500.
woi/woi_node_057.p3d	woi057_003	Celkem?
woi/woi_node_057.p3d	woi057_004	Ne, pane.
woi/woi_node_057.p3d	woi057_004b	Týdně.
woi/woi_node_058.p3d	woi058_001	Cíl je pravděpodobně Běžec. Poslední, na kterého jsme narazili, se týdny táhl přes jihozápad Spojených států a nakazil, koho stihl.
woi/woi_node_058.p3d	woi058_002	Pane, jaká máme pravidla nasazení?
woi/woi_node_058.p3d	woi058_003	Okamžitě přivolejte leteckou podporu a dělostřelectvo. Pokud se pokusí přemístit před úderem, palte z nejtěžší výzbroje, co máte po ruce. A pokud pak bude pořád ještě kopat... nechte to na nás.
woi/woi_node_059.p3d	woi059_001	Zdá se, že se jeho chování mění.
woi/woi_node_059.p3d	woi059_002	Virus se chová způsobem, který neodpovídá předchozím propuknutím nákazy. Nemáme tušení proč.
woi/woi_node_059.p3d	woi059_003	Já tu zatracenou věc už jednou zastavil. Zastavil ji úplně. Udělám to znovu. Na tuhle chvíli se připravujeme čtyřicet let.
woi/woi_node_060.p3d	woi060_001	Pane, tady je spis FIREBREAK.
woi/woi_node_060.p3d	woi060_002	Děkuji, poručíku.
woi/woi_node_060.p3d	woi060_003	Pane, bude to... bude to nutné?
woi/woi_node_060.p3d	woi060_004	Když na to dojde, prostě udělej svou práci, synu. Všechno ostatní je v rukou božích.
woi/woi_node_061.p3d	woi061_001	Toto je utajováno NAD RÁMEC PŘÍSNĚ TAJNÉ. Projekt BLACKWATCH založen 9. 6. 1962 agenturou DARPA a ministerstvem armády.
woi/woi_node_061.p3d	woi061_001b	Základna operací: Fort Detrick, Maryland.
woi/woi_node_061.p3d	woi061_002	Poslání: výzkum a vývoj biologických zbraní pro použití proti cizím mocnostem.
woi/woi_node_061.p3d	woi061_003	Po operaci ALTRUISTIC ze 7. 7. 1969 se poslání BLACKWATCH změnilo.
woi/woi_node_061.p3d	woi061_003b	Nyní zní: odhalovat, utajovat a předcházet propuknutí neznámých virů -- ať už uměle upravených, nebo přírodních -- na americké půdě.
woi/woi_node_061.p3d	woi061_004	BLACKWATCH operuje v utajení. Oficiálně neexistují. Jejich úkol je nevděčný, ale v této době moderního válčení nezbytný.
woi/woi_node_061.p3d	woi061_004b	Nyní jsi jedním z nich.
woi/woi_node_062.p3d	woi062_001	Věděli jsme, že jsou vysoko postavení. Asi tak vysoko, že na Ovální pracovnu jste se museli dívat dolů.
woi/woi_node_062.p3d	woi062_002	A na čem jste pro ně pracoval?
woi/woi_node_062.p3d	woi062_003	Na virech. Podivných virech.
woi/woi_node_062.p3d	woi062_004	Tyhle viry... označil byste je za biologické zbraně?
woi/woi_node_062.p3d	woi062_005	Bylo by těžké je za ně neoznačit.
woi/woi_node_063.p3d	woi063_001	Uslyšíš spoustu keců o tom, kde ta skupina vznikla, poručíku, ale... uvedu tě do obrazu.
woi/woi_node_063.p3d	woi063_002	Pane.
woi/woi_node_063.p3d	woi063_003	Synu, jak se vede válka?
woi/woi_node_063.p3d	woi063_004	Pane?
woi/woi_node_063.p3d	woi063_005	Střetneš se s nepřítelem. V našem případě s virem. Nemohli jsme jen sedět a zkoumat ho, museli jsme ho zažít. Nikdo předtím nic takového v akci neviděl.
woi/woi_node_063.p3d	woi063_006	Hope v Idahu?
woi/woi_node_063.p3d	woi063_007	Hope v Idahu bylo jen... obětní beránek. Nutná krutost. Bez toho bychom nezachránili svět.
woi/woi_node_063.p3d	woi063_008	Rozumím, pane.
woi/woi_node_063.p3d	woi063_009	Samozřejmě že rozumíš. Proto jsi jedním z nás.
woi/woi_node_064.p3d	woi064_001	Je rok 1964, že?
woi/woi_node_064.p3d	woi064_001b	Armáda postavila město. Lidem řekli, že jde o test soběstačné základny pro případ jaderného útoku.
woi/woi_node_064.p3d	woi064_002	Naplnili to město vzorkem všech etnik. Vojenské rodiny ze všech koutů. Řekli jim, že je to pokrokové.
woi/woi_node_064.p3d	woi064_003	Řekli jim spoustu věcí. A pak se stalo něco, co mělo prověřit jejich víru.
woi/woi_node_065.p3d	woi065_001	Vystaveni nákaze byli všichni kromě výzkumného personálu.
woi/woi_node_065.p3d	woi065_002	Účinky -- které většina čekala jako závažné -- se nikdy neprojevily.
woi/woi_node_065.p3d	woi065_003	Nikdo nechápal proč, ale zdálo se, že virus je v lidech neaktivní. Až do porodů.
woi/woi_node_065.p3d	woi065_004	Mýlili se, ale trvalo čtyři roky, než si to uvědomili.
woi/woi_node_066.p3d	woi066_001	Takže jste umístili stovku rodin ze stejně tolika různých koutů do jedné izolované lokality z jednoho důvodu -- jako reprezentativní vzorek.
woi/woi_node_066.p3d	woi066_002	Zachovali jsme objektivitu. Pomůže, když pokusný subjekt neví, že se testu účastní.
woi/woi_node_067.p3d	woi067_001	Přišli tam, veselí jako blechy. Sakra, sami by si pro vás vyhrnuli rukávy.
woi/woi_node_067.p3d	woi067_002	Co jste jim píchali? A kdy to bylo?
woi/woi_node_067.p3d	woi067_003	To bylo... léto... hm, roku 1963. Ať se propadnu, jestli vím, co to bylo. Vím jen, že já bych si to píchnout nenechal.
woi/woi_node_068.p3d	woi068_001	Řekli jsme jim, že do města zavedeme látky simulující spad -- že je chceme sledovat v populaci. Neškodná věc.
woi/woi_node_068.p3d	woi068_002	To byla krycí historka?
woi/woi_node_068.p3d	woi068_003	Jedna z nich. Díky ní bylo snadné brát vzorky a dělat testy. Nikdo se neptal -- všichni rádi pomáhali.
woi/woi_node_069.p3d	woi069_001	Píchali jsme to šimpanzům -- to byl CARNIVAL I, rozumíte. Výsledky byly úžasné.
woi/woi_node_069.p3d	woi069_001b	Zvýšená inteligence, zvýšená síla. Všichni jsme čekali něco pořádně dramatického ve Hope, hned jak jsme zavedli CARNIVAL II.
woi/woi_node_069.p3d	woi069_002	Co se stalo?
woi/woi_node_069.p3d	woi069_003	Heh -- nic.
woi/woi_node_070.p3d	woi070_001	Podle vašich nejlepších vzpomínek -- jaký byl nejdůležitější objev v rámci CARNIVAL II?
woi/woi_node_070.p3d	woi070_002	Hm, mezi lety 1965 a 1968 se ve Hope v Idahu narodilo dvacet sedm dětí. Všechny měly pozitivní test na něco jako DX-1118.
woi/woi_node_070.p3d	woi070_003	Tyto děti představovaly něco, co jsme předtím neviděli. Byly nakaženy virem v děloze, ale když se narodily:
woi/woi_node_070.p3d	woi070_004	Nesly v sobě něco jiného.
woi/woi_node_071.p3d	woi071_001	Všechny porody po roce 1965 skončily smrtí dítěte na nepředvídané genetické vady.
woi/woi_node_071.p3d	woi071_002	Před smrtí každé takzvané Dítě Hope vykazovalo něco výjimečného.
woi/woi_node_071.p3d	woi071_003	Genetické poruchy, které si vyžádaly jejich životy, byly jedinečné. Bylo to skoro, jako by se virus o něco pokoušel a selhával.
woi/woi_node_072.p3d	woi072_001	Greenová, Elizabeth A. měla prokázané kontakty se šesti z dvaceti sedmi Dětí Hope. Není známo, zda odtud pochází její expozice variantě DX-1118.
woi/woi_node_072.p3d	woi072_002	Co je známo, je toto: Greenové nákaza se časově kryje do dvou dnů od smrti posledního Dítěte Hope:
woi/woi_node_072.p3d	woi072_002b	Allan, Michael K. Datum úmrtí... hm, 6. 8. 1968. Věk dva roky, dva měsíce.
woi/woi_node_073.p3d	woi073_001	Hope v Idahu bylo tak dobré zkušební prostředí, jaké kdy dostaneme, aniž bychom přišli o všechno.
woi/woi_node_073.p3d	woi073_002	A?
woi/woi_node_073.p3d	woi073_003	Tohle nové propuknutí se neřídí patologií viru: příliš mnoho nákaz, příliš široké šíření, příliš mnoho... přeživších entit. Tentokrát je něco jinak.
woi/woi_node_073.p3d	woi073_004	Já vím.
woi/woi_node_074.p3d	woi074_001	Tak co tady vidíme?
woi/woi_node_074.p3d	woi074_002	Počítačovou projekci šíření nákazy.
woi/woi_node_074.p3d	woi074_003	Jak vidíte, po čtrnácti dnech model exploduje. Šíření je extrémně rozsáhlé -- mnohem větší, než jakého kdy dosáhlo propuknutí ve Hope.
woi/woi_node_074.p3d	woi074_004	Domníváme se, že vidíme toto: nižší úmrtnost a delší inkubační dobu.
woi/woi_node_074.p3d	woi074_005	Zkrátka jsme se připravovali na válku se špatným nepřítelem. Tohle je něco nového.
woi/woi_node_075.p3d	woi075_001	Nikdy jsme neviděli patogen s úmrtností 99,9 %.
woi/woi_node_075.p3d	woi075_002	99,999 %. A je i rychlý. Do třetího dne ovládl přes 70 % města.
woi/woi_node_075.p3d	woi075_002b	Zbývající občané pak byli násilně nakaženi.
woi/woi_node_075.p3d	woi075_003	Během prvního měsíce zemřela na virus polovina populace, ale iluze nenakaženého města zůstala zachována.
woi/woi_node_078.p3d	woi078_001	Hope, Idaho, operace CARNIVAL II. Zahájena 11. 6. 1964. Ukončena 7. 7. 1969. Čtyři sta šedesát jedna subjektů nakaženo variantou A viru DX-1118.
woi/woi_node_078.p3d	woi078_002	Devět set devadesát osm dní bez hlášené nákazy. K propuknutí došlo 8. 8. 1968. Město dobyto zpět 7. 7. 1969. Operace ALTRUISTIC.
woi/woi_node_078.p3d	woi078_003	Vyšetření nakažených jedinců odhalilo nový, dosud neviděný kmen DX-1118. Předpokládá se, že je zdrojem propuknutí ve Hope.
woi/woi_node_079.p3d	woi079_001	Operace ALTRUISTIC. Zahájena 5. 7. 1969. Jednotky První skupiny pro biologické hrozby, dnes známé jako BLACKWATCH, z Fort Detricku.
woi/woi_node_079.p3d	woi079_002	Síly narazily na odpor nakažených jedinců na okraji Hope v Idahu. Po dlouhém střetu bylo město ostřelováno. Poté bylo dobyto zpět.
woi/woi_node_079.p3d	woi079_003	Dva přeživší. Jedna: Greenová, Elizabeth A. Věk devatenáct let. Druhý: chlapec, totožnost utajena nad rámec přísně tajné.
woi/woi_node_080.p3d	woi080_001	Jakmile pronikne do organismu, ovlivní oblasti kódující proteiny v promotorových intronech každé buňky.
woi/woi_node_080.p3d	woi080_002	Zkrátka: vnikne dovnitř, přeprogramuje a změní buňku. Nová buňka se replikuje s dříve neaktivními nekódujícími oblastmi aktivovanými, což vyvolá drastické biologické změny.
woi/woi_node_080.p3d	woi080_003	Většinou jsou tyto změny PŘÍLIŠ drastické. V 99,9 % případů biologie organismu při tomto přeprogramování selže, což způsobí masivní selhání orgánů a smrt.
woi/woi_node_080.p3d	woi080_003b	Doba od první nákazy po smrt se u jednotlivých cílů liší, obvykle se ale počítá ve dnech nebo hodinách.
woi/woi_node_081.p3d	woi081_001	Krycí jména MOTHER a PARIAH otestována. MOTHER poskytla čtrnáct variant viru DX-1118.
woi/woi_node_081.p3d	woi081_001b	PARIAH měla negativní test na všechny virové agens.
woi/woi_node_081.p3d	woi081_002	Subjekty byly přesunuty do samostatných zabezpečených zařízení k dalšímu zkoumání.
woi/woi_node_081.p3d	woi081_003	Představují naši poslední šanci zjistit cokoliv z projektu CARNIVAL II.
woi/woi_node_084.p3d	woi084_001	Ředitel McMullen prosazoval zbrojní využití vzorku.
woi/woi_node_084.p3d	woi084_002	A koho pověřil provedením tohoto neschváleného výzkumu?
woi/woi_node_084.p3d	woi084_003	Pane, nemám tušení. Neměli jsme přístup do laboratoře BLACKLIGHT. Tohle místo je síť oddělených úseků s přístupem jen pro zasvěcené.
woi/woi_node_086.p3d	woi086_001	Karen. Dovol mi pomoct ti. Všichni jsme v tom namočení až po uši. Existuje jen jedna cesta ven: spolupráce.
woi/woi_node_086.p3d	woi086_002	Když nám pomůžeš, budeš čistá. Lístek kamkoliv budeš chtít a špičkové zařazení. Když ne... nemůžu pro tebe nic udělat.
woi/woi_node_086.p3d	woi086_003	Poslouchej, Karen. Ať je teď čímkoliv, není to muž, kterého jsi znala. Je to něco jiného.
woi/woi_node_086.p3d	woi086_004	Chci právníka.
woi/woi_node_087.p3d	woi087_001	McMullen, Raymond F. Datum narození 10. 1. 1955. Doktorát z genetiky, Pensylvánská univerzita, 21. 7. 1975. Založil Gentek 1. 11. 1976.
woi/woi_node_087.p3d	woi087_002	Po zveřejnění práce o nekódujících sekvencích v odpadní DNA v roce 1989 ho oslovil BLACKWATCH, aby vedl výzkum kmene A viru DX-1118.
woi/woi_node_087.p3d	woi087_002b	Posledních devatenáct let je BLACKWATCH tichým partnerem Genteku.
woi/woi_node_087.p3d	woi087_003	McMullen zůstává předním odborníkem na povahu viru BLACKLIGHT. Aktuální stav: možné bezpečnostní riziko. Cíl operace ZEUS.
woi/woi_node_091.p3d	woi091_001	Parkerová, Karen. Počkejte tady, prosím.
woi/woi_node_091.p3d	woi091_002	Hm. To není třeba... já... něco jsem zapomněla. *smích* Musím si to vzít, než nás sem nepustí.
woi/woi_node_091.p3d	woi091_003	Počkejte tady. *do mikrofonu* Parkerová, Karen, zaměstnankyně 2-18, pokouší se vstoupit do hlavních laboratoří.
woi/woi_node_091.p3d	woi091_004	Hej! Stůjte. STÁT!
woi/woi_node_092.p3d	woi092_001	Naposledy jsem ho viděla, jak utíká z budovy.
woi/woi_node_092.p3d	woi092_002	Nesl něco?
woi/woi_node_092.p3d	woi092_003	Nevím. Svůj laptop. Myslím, že nesl svůj laptop.
woi/woi_node_092.p3d	woi092_004	Něco dalšího?
woi/woi_node_092.p3d	woi092_005	Nevím. Nemůžu vám říct to, co nevím.
woi/woi_node_093.p3d	woi093_001	Parkerová, Karen I. Datum narození 1. 1. 1976. Doktorát z genetiky, Rutgersova univerzita, 2. 7. 2003. Přijata do Genteku, Speciální projekty, 1. 2. 2002.
woi/woi_node_093.p3d	woi093_002	Ředitelka: genotypování. Přístup úrovně D. Podřízená řediteli McMullenovi, Raymondu F. V milostném vztahu s Mercerem Alexem J. Hledaná k výslechu.
woi/woi_node_093.p3d	woi093_003	Subjekt musí být zadržen a přemístěn na základnu Six Charlie Alpha One.
woi/woi_node_094.p3d	woi094_001	Na mou zodpovědnost povolte předání dvou těl z Penn Station... máte pero?
woi/woi_node_094.p3d	woi094_002	Povídejte.
woi/woi_node_094.p3d	woi094_003	Nemocnice St. Paul's. Patolog se jmenuje doktor Ragland.
woi/woi_node_094.p3d	woi094_004	Řediteli McMullene, chápete, že tohle musím nahlásit.
woi/woi_node_094.p3d	woi094_005	Prostě to udělejte.
woi/woi_node_095.p3d	woi095_001	Subjekty: MCMULLEN, RAYMOND a RAGLAND, BRADLEY. Čas 09:09:22.
woi/woi_node_095.p3d	woi095_002	Bradley... mrtvoly z Penn Station jsou nakažené BLACKLIGHTEM.
woi/woi_node_095.p3d	woi095_003	Varoval jsem tě, ať to nedostaneš do města, Raymonde.
woi/woi_node_095.p3d	woi095_004	Přijmi náležitá opatření a pamatuj: jsi vinný stejně jako my. Budeme sledovat.
woi/woi_node_095.p3d	woi095_005	Raymonde?
woi/woi_node_098.p3d	woi098_001	Ragland, Bradley T. Datum narození, ehm... 21. 2. 1960. Doktor medicíny, Johns Hopkins, 1. 11. 1986.
woi/woi_node_098.p3d	woi098_001b	Přijat do Genteku, Speciální projekty, 9. 9. 1987. Odešel z Genteku 1. 12. 1992 poté, co odmítl pracovat na BLACKLIGHTU.
woi/woi_node_098.p3d	woi098_002	Aktuální zaměstnání: Město New York, patolog, St. Paul's. Pod dohledem od roku 1992.
woi/woi_node_098.p3d	woi098_003	Aktuální stav: považován za riziko nízké priority. Potenciální aktivum, při správném nátlaku.
woi/woi_node_099.p3d	woi099_001	Tato zbraň má nejvyšší prioritu. Chci ji v terénu -- včera!
woi/woi_node_099.p3d	woi099_002	Vyrábíme ji tak rychle, jak jen to jde. Zařízení v Harlemu se právě rozjíždí na plné obrátky.
woi/woi_node_099.p3d	woi099_003	Dobře. Možná se nám konečně usmálo štěstí. Rozchod!
woi/woi_node_100.p3d	woi100_001	Hele, co je to sakra za sračku? Vypadá to jako paprika, smrdí to jako prdel.
woi/woi_node_100.p3d	woi100_002	Sklapni a nalož ty nádrže do vrtulníku. Ať je to cokoliv, radši si na to zvykni, budou to stříkat na město -- a na nás taky.
woi/woi_node_100.p3d	woi100_003	Ále sakra.
woi/woi_node_101.p3d	woi101_001	Tohle byste mohli sníst a nic by se nedělo.
woi/woi_node_101.p3d	woi101_002	Jak to sakra chtějí nasadit v terénu?
woi/woi_node_101.p3d	woi101_003	Stejně jako Agent Orange.
woi/woi_node_102.p3d	woi102_001	Když se látka zavede, i v koncentraci pod deset dílů na milion, naruší normální biologické procesy u jakéhokoliv nakaženého subjektu.
woi/woi_node_102.p3d	woi102_002	Kolik té látky můžeme dostat?
woi/woi_node_102.p3d	woi102_003	Jakmile bude závod naplno v provozu, otázka zní: kolik chcete?
woi/woi_node_103.p3d	woi103_001	Tahle látka. Jaký bude mít účinek na ZEUS?
woi/woi_node_103.p3d	woi103_002	Mercer se od běžně nakažených liší, ale sdílí podobnou biologii. Podle mě ho to zasáhne podobně jako ty, kdo jsou nakažení virem BLACKLIGHT.
woi/woi_node_103.p3d	woi103_003	Zabije ho to?
woi/woi_node_103.p3d	woi103_004	Na to je ještě brzy říct.
woi/woi_node_104.p3d	woi104_001	Látka A-113A - říkáme jí Bloodtox, kvůli tomu podivnému zbarvení - je jed, který působí pouze na virus BLACKLIGHT.
woi/woi_node_104.p3d	woi104_002	Vedlejší účinky?
woi/woi_node_104.p3d	woi104_003	Na lidi by neměl mít žádný vliv.
woi/woi_node_105.p3d	woi105_001	Jak to vypadá s novou sérií pokusných subjektů?
woi/woi_node_105.p3d	woi105_002	Pane, výsledky jsou mimo stupnici. Zatím žádné nežádoucí účinky. Žádné známky neupraveného viru!
woi/woi_node_105.p3d	woi105_003	Připravte je na nasazení v terénu - hned.
woi/woi_node_105.p3d	woi105_004	Pane, já... já si nemyslím, že jsme připraveni.
woi/woi_node_105.p3d	woi105_005	Za přemýšlení tě neplatím.
woi/woi_node_106.p3d	woi106_001	Ta varianta, kterou vpíchli jednotkám D-CODE - je stará tři týdny! Neměli bychom ji nasazovat do terénu.
woi/woi_node_106.p3d	woi106_002	V tuhle chvíli si myslím, že už na tom moc nezáleží.
woi/woi_node_107.p3d	woi107_001	Na jaké situace jsou tyhle... věci vlastně určené?
woi/woi_node_107.p3d	woi107_002	Jsou cvičeni přímo proti virovým cílům. Jsou vysoce pohybliví, extrémně silní, odolní a dokážou čelit i nejsilnějším nakaženým.
woi/woi_node_107.p3d	woi107_003	Boj zblízka?
woi/woi_node_107.p3d	woi107_004	Přesně na to byli stvořeni, pane.
woi/woi_node_109.p3d	woi109_001	Kvůli povaze viru byly na jednotkách D-CODE provedeny rozsáhlé chirurgické úpravy - u jiného personálu nemožné.
woi/woi_node_109.p3d	woi109_002	Pod kůži jim byly ve všech hlavních měkkých tkáních vloženy neprůstřelné ocelové vložky. Léčebná schopnost viru dělá tyto úpravy nejen výhodné, ale nesmírně účinné.
woi/woi_node_110.p3d	woi110_001	Poslouchejte. Jste první z naší skupiny, kdo jde do terénu a postaví se viru přímo, na jeho vlastním hřišti.
woi/woi_node_110.p3d	woi110_002	Rozkazy?
woi/woi_node_110.p3d	woi110_003	Starej chce Mercerovu hlavu na míse. Je mu jedno jak. Budete mít prioritu u zpravodajství úderného balíčku.
woi/woi_node_112.p3d	woi112_001	Zpráva o projektu D-CODE. Virová varianta DX-1120 vpíchnuta sto šedesáti jedna pokusným subjektům. Žádná úmrtí.
woi/woi_node_112.p3d	woi112_002	Replikace viru a dorůstání organismu dokončeny za méně než dva dny.
woi/woi_node_112.p3d	woi112_003	Subjekty vykazují zvýšený metabolismus, výrazný nárůst síly a reakcí. Dosud se neprojevily žádné vedlejší účinky.
woi/woi_node_114.p3d	woi114_001	Získat vzorek je jen první krok.
woi/woi_node_114.p3d	woi114_002	Co myslíš, že dokážete vymyslet?
woi/woi_node_114.p3d	woi114_003	Hm, mám pár nápadů, ale myslím, že bychom mohli zvládnout rakovinu. 
woi/woi_node_114.p3d	woi114_003b	Roste, replikuje se. Se vzorkem bychom teoreticky mohli sestrojit něco, co ho vyvede z rovnováhy - donutí ho zničit sám sebe.
